% 1-Bed,% 2-Bed,% 3-Bed,% 4-Bed,% Studios,Amenities,Avg Effective/SF,Avg Effective/Unit,Avg Unit SF,Building Class,Ceiling Ht,City,Closest Transit Stop Dist (mi),Features,Four Bedroom Avg SF,Land Area (AC),Latitude,LEED Certified,Longitude,Number Of Elevators,Number Of Stories,Number Of Units,One Bedroom Avg SF,Parking Ratio,Rent/SF/Yr,RBA,Studio Avg SF,Style,Submarket Name,Three Bedroom Avg SF,Two Bedroom Avg SF,Year Built,Year Renovated,Zip,Zoning
,100.00,,,,"Courtyard, Laundry Facilities, Smoke Free",1.62,1315,814,C,,Oregon City,19.78,"Courtyard, Laundry Facilities, Smoke Free",,2.24,45.3448000,,-122.5971240,0,1,32,,2.38,Not Disclosed,26000,,Garden,Barclay Hills,,814,1972,,97045-2661,N/Av
83.33,16.67,,,,"Laundry Facilities, Window Coverings",,,792,C,,Vancouver,11.37,"Laundry Facilities, Window Coverings",,2.09,45.6432050,,-122.6194210,0,2,48,750,1.35,Not Disclosed,44428,,Garden,Bagley Downs,,1000,1977,,98661,MD
84.38,15.63,,,,"Laundry Facilities, Laundry Service",1.33,757,568,C,,Vancouver,11.26,"Laundry Facilities, Laundry Service",,1.36,45.6441217,,-122.6170803,0,2,96,521,0.32,Not Disclosed,76800,,Garden,Bagley Downs,,827,1972,,98661,ME
52.38,47.62,,,,"Air Conditioning, Courtyard, Laundry Facilities, Picnic Area, Property Manager on Site, Online Services, Deck, Freezer, Patio",1.60,1096,684,C,,Portland,3.86,"Air Conditioning, Courtyard, Laundry Facilities, Picnic Area, Property Manager on Site, Online Services, Deck, Freezer, Patio",,1.4652,45.4557352,,-122.7165322,0,2,63,561,1.02,Not Disclosed,46895,,Low-Rise,Multnomah,,821,1974,,97219-6029,"R1S, Multnomah"
32.26,,,,67.74,"Controlled Access, Laundry Facilities",2.13,855,400,C,,Portland,0.55,"Controlled Access, Laundry Facilities",,0.3329,45.5012810,,-122.6773270,0,2,28,510,0.64,Not Disclosed,14000,350,Low-Rise,South Portland,,,1976,,97201-4859,RHS
46.67,33.33,20.00,,,"Courtyard, Patio",1.67,1276,763,C,,Portland,9.38,"Courtyard, Patio",,1.059986,45.4976920,,-122.5887140,0,2,30,530,1.09,Not Disclosed,30926,,Garden,South Tabor,980,960,1972,,97206,R2
31.43,68.57,,,,"24 Hour Access, Courtyard, Laundry Facilities, Property Manager on Site, Public Transportation",1.87,1394,744,C,,Portland,9.38,"24 Hour Access, Courtyard, Laundry Facilities, Property Manager on Site, Public Transportation",,1.0599,45.4976482,,-122.5881892,0,2,35,625,0.64,Not Disclosed,46274,,Low-Rise,South Tabor,,799,1973,,97206-2462,N/Av
,100.00,,,,"Laundry Facilities, Property Manager on Site",1.28,995,775,C,,Portland,9.92,"Laundry Facilities, Property Manager on Site",,1.0159,45.4969176,,-122.5282918,0,2,28,,,Not Disclosed,22470,,Garden,Powellhurst-Gilbert,,775,1970,,97236,N/Av
,100.00,,,,"Laundry Facilities, Playground, Property Manager on Site, Online Services, Deck, Patio",0.86,646,750,C,,Portland,10,"Laundry Facilities, Playground, Property Manager on Site, Online Services, Deck, Patio",,0.612,45.4970260,,-122.5277567,0,2,20,,,Not Disclosed,15570,,Low-Rise,Powellhurst-Gilbert,,750,1971,,97236-3343,"MR4, Portland"
20.00,56.67,23.33,,,"Laundry Facilities, Property Manager on Site",1.23,855,694,C,,Portland,10.3,"Laundry Facilities, Property Manager on Site",,0.996419,45.4978237,,-122.5214579,0,2,30,487,1.43,Not Disclosed,20710,,Low-Rise,Powellhurst-Gilbert,904,680,1970,,97236-2957,"MR4, Multnomah"
,45.45,54.55,,,"Laundry Facilities, Patio, Porch, Smoke Free, Wheelchair Accessible (Rooms)",1.87,1803,964,C,,Portland,10.26,"Laundry Facilities, Patio, Porch, Smoke Free, Wheelchair Accessible (Rooms)",,1.046,45.4930355,,-122.4865314,0,2,22,,2.95,Not Disclosed,31722,,Low-Rise,Centennial,1050,862,1971,,97236-1751,"R3, Portland"
13.79,72.41,13.79,,,Laundry Service,1.30,1025,789,C,,Portland,10.43,Laundry Service,,1.44,45.4916663,,-122.4836663,0,2,29,618,,Not Disclosed,21664,,Garden,Gresham-Centennial,985,784,1974,,97236,"R2, Portland"
35.23,64.77,,,,"Laundry Facilities, Property Manager on Site, Laundry Service, Smoke Free",1.78,1229,690,C,,Portland,9.66,"Laundry Facilities, Property Manager on Site, Laundry Service, Smoke Free",,2.67,45.4964490,,-122.5342830,0,3,88,560,1.20,Not Disclosed,59595,,Garden,Powellhurst-Gilbert,,760,1975,,97236-8401,"MR3, Portland"
57.14,42.86,,,,"Air Conditioning, Laundry Facilities",1.73,1238,714,C,,Hillsboro,0.94,"Air Conditioning, Laundry Facilities",,1.1829,45.5292486,,-122.9619329,0,2,28,650,1.07,Not Disclosed,19800,,Garden,Downtown Hillsboro,,800,1970,,97124-3593,"A2, Hillsboro"
100.00,,,,,"Courtyard, Island Kitchen",,,750,C,,Portland,4.56,"Courtyard, Island Kitchen",,0.6234,45.5559500,,-122.6195880,0,2,37,750,,Not Disclosed,23668,,Low-Rise,Cully,,,1974,,97218,CGH
,100.00,,,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Tennis Court, Basketball Court, Laundry Service, Wheelchair Accessible (Rooms)",1.69,1478,873,C,,Gresham,13.71,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Tennis Court, Basketball Court, Laundry Service, Wheelchair Accessible (Rooms)",,11.26,45.5154730,,-122.4103700,0,2,136,,2.21,Not Disclosed,137256,,Garden,Gresham-Northeast,,874,1972,,97030-3244,MDR24
,100.00,,,,"Laundry Facilities, Property Manager on Site, Patio",1.31,1279,975,C,,Milwaukie,16.49,"Laundry Facilities, Property Manager on Site, Patio",,2.41,45.4331669,,-122.6414856,0,2,39,,,Not Disclosed,38025,,Low-Rise,Island Station,,975,1978,,97222-8074,N/Av
,100.00,,,,"Laundry Facilities, Playground, Property Manager on Site, Grill, Maintenance on site",1.25,1221,975,C,,Milwaukie,18.61,"Laundry Facilities, Playground, Property Manager on Site, Grill, Maintenance on site",,1.9,45.3875735,,-122.6120613,0,2,37,,1.55,Not Disclosed,30900,,Garden,Jennings Lodge,,976,1972,,97267-6753,"MR1, County"
12.90,77.42,3.23,,6.45,"Yard, Online Services",1.32,1248,948,C,,Gresham,12.95,"Yard, Online Services",,1.66,45.4865172,,-122.4152763,0,2,31,675,0.59,Not Disclosed,54212,500,Garden,Mt Hood,1700,1000,1979,,97080-1052,N/Av
,75.00,25.00,,,,0.87,936,1079,C,,Portland,7.6,,,2.01,45.5451902,,-122.8732795,0,2,24,,2.00,Not Disclosed,25896,,Garden,West Union,1148,1056,1978,,97229,"R15, County"
35.31,37.11,1.80,,25.77,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Spa, Tennis Court, Car Wash Area, Laundry Service, Recycling, Wheelchair Accessible (Rooms)",2.03,1516,747,C,,Portland,7.48,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Spa, Tennis Court, Car Wash Area, Laundry Service, Recycling, Wheelchair Accessible (Rooms)",,17.02,45.5443868,,-122.8698188,0,2,388,708,2.26,Not Disclosed,290085,440,Garden,West Union,1218,976,1971,2000,97229-3299,C-1
2.27,97.73,,,,"Courtyard, Property Manager on Site",1.36,1374,1012,C,,Milwaukie,17.69,"Courtyard, Property Manager on Site",,1.98,45.4001520,,-122.6162290,0,2,44,500,1.78,Not Disclosed,45008,,Garden,Milwaukie Heights,,1024,1972,,97267-5708,"MR1, Milwaukie"
42.86,57.14,,,,"Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Playground, Sauna, Spa, Laundry Service",1.74,1403,807,C,,Milwaukie,17.64,"Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Playground, Sauna, Spa, Laundry Service",,3.9838,45.4000600,,-122.6152420,0,2,112,750,1.91,Not Disclosed,90400,,Garden,Milwaukie Heights,,850,1972,,97267,"HDR, Milwaukie"
20.93,55.81,23.26,,,"Courtyard, Laundry Facilities, Property Manager on Site, Online Services, Double Pane Windows, Patio, Recreation Room, Vinyl Flooring",1.95,1627,832,C,,Oregon City,20.61,"Courtyard, Laundry Facilities, Property Manager on Site, Online Services, Double Pane Windows, Patio, Recreation Room, Vinyl Flooring",,4.04,45.3330340,,-122.5797740,0,1,43,681,2.39,Not Disclosed,36345,,Garden,Hillendale,950,840,1972,,97045-4149,
30.95,47.14,21.90,,,"24 Hour Access, Clubhouse, Fitness Center, Laundry Facilities, Playground, Sauna, Tennis Court, Basketball Court, Storage Space, Lounge, Online Services, Sundeck, Patio, Window Coverings",2.41,1870,775,C,,Tualatin,0.9,"24 Hour Access, Clubhouse, Fitness Center, Laundry Facilities, Playground, Sauna, Tennis Court, Basketball Court, Storage Space, Lounge, Online Services, Sundeck, Patio, Window Coverings",,17.09,45.3750580,,-122.7586480,0,2,210,615,1.45,Not Disclosed,162812,,Garden,Sherwood/Tualatin South,970,789,1978,2010,97062,"RMH, Tualatin"
65.22,26.09,8.70,,,"Air Conditioning, Laundry Facilities",1.65,1286,780,C,,Portland,7.92,"Air Conditioning, Laundry Facilities",,0.52,45.5139784,,-122.6447675,0,2,23,708,0.99,Not Disclosed,20142,,Low-Rise,Buckman,1042,874,1971,,97214,R5
59.04,40.96,,,,"Fitness Center, Sauna, Tennis Court, Shuttle to Train",1.71,1393,818,C,,Portland,4.16,"Fitness Center, Sauna, Tennis Court, Shuttle to Train",,4.23,45.5247780,,-122.8057060,0,2,80,740,1.09,Not Disclosed,82320,,Garden,Cedar Hills-Cedar Mill,,930,1979,,97229,TO:R18-24
14.00,86.00,,,,"Courtyard, Laundry Facilities",1.35,1134,839,B,,Portland,4.58,"Courtyard, Laundry Facilities",,1.77,45.5553820,,-122.5310330,0,2,50,684,1.82,Not Disclosed,44000,,Low-Rise,Argay,,864,1971,,97230-1223,"R2, Portland"
9.93,33.77,56.29,,,Laundry Facilities,1.82,1986,1083,B,,Portland,4.84,Laundry Facilities,,7.53,45.5540238,,-122.5235761,0,2,138,766,1.47,Not Disclosed,154114,,Garden,Argay,1230,930,1973,,97230-2686,R2
25.00,25.00,25.00,,25.00,"Picnic Area, Playground, Tennis Court, Basketball Court, Pet Play Area, Walking/Biking Trails",1.38,1026,743,C,,Portland,4.87,"Picnic Area, Playground, Tennis Court, Basketball Court, Pet Play Area, Walking/Biking Trails",,5.6,45.5526980,,-122.5188930,0,3,160,650,0.90,Not Disclosed,110225,593,Garden,Argay,950,780,1977,,97230-2635,N/Av
28.75,60.00,7.50,,3.75,"24 Hour Access, Air Conditioning, Courtyard, Laundry Facilities, Playground, Storage Space, Deck, Patio",1.83,1261,689,C,,Scappoose,26.61,"24 Hour Access, Air Conditioning, Courtyard, Laundry Facilities, Playground, Storage Space, Deck, Patio",,5.58,45.7587147,,-122.8735551,0,2,80,569,,Not Disclosed,38880,549,Low-Rise,Columbia County,929,725,1977,,97056-3225,A1
26.83,73.17,,,,"Laundry Facilities, Smoke Free",1.44,1096,762,C,,Portland,2.75,"Laundry Facilities, Smoke Free",,3.04,45.4843570,,-122.7534740,0,2,82,715,0.42,Not Disclosed,93912,,Garden,Raleigh Hills,,779,1977,,97225,CC
19.51,65.85,14.63,,,"Laundry Facilities, Smoke Free",1.35,1258,933,B,,Portland,1.65,"Laundry Facilities, Smoke Free",,1.7385,45.4723010,,-122.7704840,0,2,41,770,1.59,Not Disclosed,47932,,Low-Rise,Raleigh Hills,1143,935,1971,,97223,R-5
47.83,41.30,10.87,,,"Laundry Facilities, Property Manager on Site, Laundry Service, Patio",1.38,1133,821,C,,Beaverton,1.39,"Laundry Facilities, Property Manager on Site, Laundry Service, Patio",,2.27,45.4708280,,-122.7742620,0,2,46,667,1.65,Not Disclosed,38566,,Low-Rise,Raleigh Hills,1180,905,1972,,97008-5464,"R24, Beaverton"
23.53,63.24,13.24,,,"Fitness Center, Property Manager on Site, Sauna, Gameroom",1.34,1299,968,B,,Beaverton,1,"Fitness Center, Property Manager on Site, Sauna, Gameroom",,4.97,45.4656770,,-122.7765080,0,2,68,800,2.15,Not Disclosed,73198,,Garden,Raleigh Hills,1185,985,1974,,97008-6573,R15
26.80,58.76,14.43,,,"24 Hour Access, Controlled Access, Laundry Facilities, Property Manager on Site, Gated, Dining Room, Patio, Smoke Free, Wheelchair Accessible (Rooms)",2.28,1923,844,C,,Portland,0.77,"24 Hour Access, Controlled Access, Laundry Facilities, Property Manager on Site, Gated, Dining Room, Patio, Smoke Free, Wheelchair Accessible (Rooms)",,0.8,45.5355080,,-122.6457130,0,2,97,659,0.19,Not Disclosed,111000,,Garden,Irvington,1067,874,1979,,97212-4597,R1A
,60.71,39.29,,,"24 Hour Access, Courtyard, Picnic Area, Property Manager on Site, Yard, Maintenance on site",1.55,1415,913,C,,Portland,7.68,"24 Hour Access, Courtyard, Picnic Area, Property Manager on Site, Yard, Maintenance on site",,4.72,45.5458291,,-122.8695270,0,1,28,,,Not Disclosed,25571,,Garden,West Union,1011,850,1976,,97229,R-15
7.50,92.50,,,,"Laundry Facilities, Property Manager on Site, Pantry",1.34,993,743,B,,Aloha,3.13,"Laundry Facilities, Property Manager on Site, Pantry",,1.5612,45.4921308,,-122.8569260,0,3,40,650,1.35,Not Disclosed,42957,,Garden,Cooper Mountain-Aloha North,,750,1971,,97007,R-25+
44.44,55.56,,,,"Laundry Facilities, Property Manager on Site, Gameroom, Laundry Service, Media Center/Movie Theatre, Deck, Patio, Smoke Free",1.82,1435,788,C,,Aloha,3.38,"Laundry Facilities, Property Manager on Site, Gameroom, Laundry Service, Media Center/Movie Theatre, Deck, Patio, Smoke Free",,1.35,45.4923557,,-122.8621342,0,2,63,712,1.72,Not Disclosed,48808,,Garden,Cooper Mountain-Aloha North,,850,1974,,97007,MFR2
,100.00,,,,Laundry Facilities,1.38,1100,800,C,,Beaverton,3.01,Laundry Facilities,,1.2103,45.4919870,,-122.8552350,0,2,25,,2.63,Not Disclosed,21468,,Low-Rise,Cooper Mountain-Aloha North,,800,1971,,97007-1363,"R25+, Beaverton"
19.35,45.16,35.48,,,"Laundry Facilities, Playground, Property Manager on Site, Window Coverings",1.41,1178,838,C,,Beaverton,3.26,"Laundry Facilities, Playground, Property Manager on Site, Window Coverings",,1.46,45.4921480,,-122.8595690,0,3,31,600,2.31,Not Disclosed,24800,,Low-Rise,Cooper Mountain-Aloha North,1015,800,1974,,97007-1371,"R25+, Washington County"
,84.00,16.00,,,"Laundry Facilities, Property Manager on Site, Online Services, Dining Room, Patio",1.44,1176,815,C,,Sherwood,4.72,"Laundry Facilities, Property Manager on Site, Online Services, Dining Room, Patio",,1.33,45.3590380,,-122.8429710,0,2,25,,4.96,Not Disclosed,20156,,Garden,Sherwood/Tualatin North,1000,780,1972,,97140,"HDR, Sherwood"
42.86,57.14,,,,Laundry Facilities,1.75,1212,694,C,,Saint Helens,34.19,Laundry Facilities,,1.39,45.8614965,,-122.8227223,0,1,28,552,2.00,Not Disclosed,19424,,Garden,Columbia County,,800,1975,,97051,AR
21.58,58.27,14.39,,5.76,"Air Conditioning, Laundry Facilities, Property Manager on Site, Sauna, Tennis Court, Basketball Court, Laundry Service, Dining Room, Patio",2.01,1518,753,C,,Portland,7.18,"Air Conditioning, Laundry Facilities, Property Manager on Site, Sauna, Tennis Court, Basketball Court, Laundry Service, Dining Room, Patio",,4.35,45.4870270,,-122.6805540,0,2,139,651,1.33,Not Disclosed,112078,394,Garden,South Portland,943,781,1970,,97239-2888,R2
25.00,75.00,,,,Laundry Facilities,1.53,1279,835,C,,Portland,4.74,Laundry Facilities,,0.511,45.4630615,,-122.7038738,0,3,20,584,1.51,Not Disclosed,17194,,Low-Rise,Multnomah,,920,1973,,97219-3961,"R2, Portland"
20.00,60.00,20.00,,,"Clubhouse, Laundry Facilities, Pool, Property Manager on Site, Laundry Service, Package Service, Recycling, Sundeck, Deck, Patio, Window Coverings, Public Transportation",1.54,1309,849,C,,Tigard,1.29,"Clubhouse, Laundry Facilities, Pool, Property Manager on Site, Laundry Service, Package Service, Recycling, Sundeck, Deck, Patio, Window Coverings, Public Transportation",,4.92,45.4458062,,-122.7923955,0,2,50,646,1.17,Not Disclosed,42460,,Garden,Downtown Tigard,960,880,1976,,97223-3316,R-4.5
,100.00,,,,Patio,0.82,779,950,C,,Vancouver,12.44,Patio,,0.9183,45.6435130,,-122.6452160,0,2,22,,1.67,Not Disclosed,24012,,Garden,Rose Village,,950,1971,,98661-3760,R-18
,100.00,,,,Laundry Facilities,1.21,1186,978,C,,Vancouver,13.46,Laundry Facilities,,3.52,45.6581339,,-122.6344656,0,2,54,,1.12,Not Disclosed,53376,,Garden,Walnut Grove,,979,1974,,98661,"R18, Vancouver"
52.50,47.50,,,,"Air Conditioning, Laundry Facilities, Bicycle Storage, Dining Room",1.86,1287,694,C,,Portland,0.92,"Air Conditioning, Laundry Facilities, Bicycle Storage, Dining Room",,0.915037,45.5198782,,-122.6501160,0,3,40,606,1.07,Not Disclosed,42180,,Low-Rise,Buckman,,791,1973,,97214,R1
,91.67,8.33,,,"Courtyard, Laundry Facilities, Playground, Walking/Biking Trails, Dining Room, Patio, Window Coverings",1.21,1040,863,C,,Portland,0.85,"Courtyard, Laundry Facilities, Playground, Walking/Biking Trails, Dining Room, Patio, Window Coverings",,0.97,45.5194666,,-122.5252054,0,2,24,,1.50,Not Disclosed,20700,,Low-Rise,Gateway,1000,850,1971,,97233,"R3, Portland"
3.03,78.79,18.18,,,Laundry Facilities,1.37,1138,833,C,,Portland,0.69,Laundry Facilities,,1.116,45.5197020,,-122.5212890,0,3,33,450,1.21,Not Disclosed,29604,,Low-Rise,Gateway,955,820,1973,,97233-1862,"R3, Portland"
50.00,46.15,3.85,,,"Laundry Facilities, Patio",1.62,1258,777,C,,Portland,0.31,"Laundry Facilities, Patio",,0.849,45.5188410,,-122.5089424,0,2,26,685,,Not Disclosed,20792,,Low-Rise,Centennial,945,862,1972,,97233-2865,
,,,,,"Air Conditioning, Laundry Facilities, Property Manager on Site, Wheelchair Accessible (Rooms)",,,,C,,Gresham,0.37,"Air Conditioning, Laundry Facilities, Property Manager on Site, Wheelchair Accessible (Rooms)",,2.15,45.5186642,,-122.4803100,0,2,70,,1.49,Not Disclosed,57872,,Garden,Centennial,,,1973,2000,97233-4869,CMF
,83.33,16.67,,,,1.21,1175,975,C,,Milwaukie,13.27,,,0.8592,45.4377946,,-122.5816805,0,2,24,,3.29,Not Disclosed,23400,,Low-Rise,Southgate,1100,950,1978,,97222-1286,HDR
13.51,62.16,24.32,,,Laundry Facilities,1.03,946,916,C,,Portland,0.8,Laundry Facilities,,6.95,45.4367737,,-122.5653055,0,2,37,780,2.50,Not Disclosed,66130,,Garden,Sunnyside Damascus,1100,873,1976,,97086-7531,"RCHD, County"
,,100.00,,,,,,1255,B,,Aloha,5.11,,,2.92,45.4860042,,-122.8892222,0,2,30,,,Not Disclosed,37650,,Garden,Cooper Mountain-Aloha North,1255,,1977,,97078-2289,R-15
,52.38,47.62,,,Recycling,1.05,1153,1095,B,,West Linn,19.48,Recycling,,1.75,45.3565848,,-122.6252944,0,1,21,,1.52,Not Disclosed,23000,,Garden,Sunset,1200,1000,1972,,97068-3774,"R4.4, West Linn"
33.33,33.33,33.33,,,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Spa, Planned Social Activities",2.17,1521,700,C,,Vancouver,12.84,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Spa, Planned Social Activities",,5.5,45.6396928,,-122.6505018,0,2,150,500,2.02,Not Disclosed,103450,,Garden,Rose Village,850,750,1972,2000,98661,MG
62.65,37.35,,,,"Laundry Facilities, Picnic Area, Property Manager on Site, Grill, Laundry Service, Storage Space",1.59,1040,654,B,,Vancouver,12.2,"Laundry Facilities, Picnic Area, Property Manager on Site, Grill, Laundry Service, Storage Space",,3.935,45.6368304,,-122.6315772,0,2,83,565,1.34,Not Disclosed,54303,,Garden,Harney Heights,,804,1978,,98661-5274,"ME, Vancouver"
29.63,44.44,14.81,,11.11,"Laundry Facilities, Property Manager on Site",1.41,976,691,C,,Vancouver,10.57,"Laundry Facilities, Property Manager on Site",,0.59,45.6341361,,-122.6467428,0,2,54,557,1.63,Not Disclosed,33710,473,Garden,Central Park,875,775,1978,,98661,UA
40.83,44.17,4.17,,10.83,"Courtyard, Laundry Facilities, Property Manager on Site, Pet Play Area, Trash Pickup - Door to Door, Patio",2.08,1402,672,B,,Beaverton,2.53,"Courtyard, Laundry Facilities, Property Manager on Site, Pet Play Area, Trash Pickup - Door to Door, Patio",,5.76,45.5135107,,-122.8226824,0,3,120,599,1.77,Not Disclosed,79015,402,Garden,Cedar Hills-Cedar Mill,973,780,1977,,97006-5975,"R24, County"
,70.00,30.00,,,"Courtyard, Laundry Facilities, Gameroom, Laundry Service, Recycling",1.06,1157,1095,C,,Beaverton,2.52,"Courtyard, Laundry Facilities, Gameroom, Laundry Service, Recycling",,3.19,45.5130355,,-122.8246343,0,2,60,,,Not Disclosed,99480,,Garden,Cedar Hills-Cedar Mill,1200,1050,1976,,97006-5930,R-24
,100.00,,,,Laundry Facilities,1.13,848,750,C,,Hillsboro,0.46,Laundry Facilities,,1.4257,45.5168598,,-122.9671249,0,2,39,,0.90,Not Disclosed,48622,,Low-Rise,Downtown Hillsboro,,750,1970,,97123-4865,Washington
,71.43,28.57,,,Laundry Facilities,0.99,907,914,C,,Hillsboro,0.47,Laundry Facilities,,0.73,45.5171991,,-122.9660157,0,2,28,,,Not Disclosed,48036,,Garden,Downtown Hillsboro,1200,800,1970,,97123-4846,N/Av
,94.12,5.88,,,"Laundry Facilities, Picnic Area, Playground, Laundry Service, Dining Room, Patio",1.42,1357,954,C,,Portland,0.64,"Laundry Facilities, Picnic Area, Playground, Laundry Service, Dining Room, Patio",,1.54,45.4273660,,-122.7799790,0,2,34,,1.05,Not Disclosed,42662,,Garden,Downtown Tigard,1092,945,1971,,97223,R-12
28.57,53.57,16.07,,1.79,"Laundry Facilities, Picnic Area",1.32,1139,866,B,,Oregon City,21.33,"Laundry Facilities, Picnic Area",,2.64,45.3355030,,-122.5946710,0,2,56,500,2.33,Not Disclosed,43750,450,Garden,Hillendale,1115,1000,1974,,97045,R2
95.65,4.35,,,,"Laundry Facilities, Property Manager on Site, Furnished Units Available, Maintenance on site, Vinyl Flooring",2.78,1159,417,C,,Portland,0.53,"Laundry Facilities, Property Manager on Site, Furnished Units Available, Maintenance on site, Vinyl Flooring",,0.3,45.4956461,,-122.6773421,0,3,23,400,1.08,Not Disclosed,18480,,Low-Rise,South Portland,,800,1976,,97239-7507,"R2, Multnomah"
34.62,65.38,,,,"Business Center, Clubhouse, Day Care, Laundry Facilities, Property Manager on Site, Gameroom, Planned Social Activities, Recycling, Storage Space, Maintenance on site, Dining Room, Garden, Patio, Vinyl Flooring",1.65,1202,726,C,,Gladstone,16.38,"Business Center, Clubhouse, Day Care, Laundry Facilities, Property Manager on Site, Gameroom, Planned Social Activities, Recycling, Storage Space, Maintenance on site, Dining Room, Garden, Patio, Vinyl Flooring",,2.33,45.3966110,,-122.5850878,0,2,52,588,2.08,Not Disclosed,38375,,Garden,Gladstone,,800,1972,,97027,R7.2
,56.25,43.75,,,"Courtyard, Laundry Facilities, Laundry Service",1.70,1528,901,C,,Portland,1.01,"Courtyard, Laundry Facilities, Laundry Service",,1.69,45.5346425,,-122.5481882,0,2,32,,2.22,Not Disclosed,45092,,Garden,Parkrose Heights,1008,818,1973,,97220-1973,R2
12.50,81.25,6.25,,,"Courtyard, Laundry Facilities, Property Manager on Site, Laundry Service, Yard",1.94,1476,759,C,,Portland,10.4,"Courtyard, Laundry Facilities, Property Manager on Site, Laundry Service, Yard",,3.68,45.5875580,,-122.7321120,0,1,64,575,0.78,Not Disclosed,51144,,Low-Rise,Portsmouth,861,780,1971,,97203-2668,"A25, Portland"
,35.48,64.52,,,"Playground, Pool",1.38,1481,1077,B,,Milwaukie,18,"Playground, Pool",,1.54,45.4057327,,-122.6276069,0,2,31,,1.93,Not Disclosed,34376,,Garden,Milwaukie Heights,1114,1010,1971,,97267-4638,MR1
33.33,33.33,,,33.33,Laundry Facilities,1.26,959,760,C,,Portland,0.63,Laundry Facilities,,0.895,45.5566910,,-122.5563920,0,2,27,800,1.28,Not Disclosed,15600,480,Low-Rise,Parkrose,,1000,1973,,97220-3365,"R2, Portland"
71.43,28.57,,,,Laundry Facilities,1.75,898,514,C,,Portland,0.32,Laundry Facilities,,1.13,45.5165223,,-122.4649477,0,1,28,440,2.29,Not Disclosed,16560,,Garden,Rockwood,,700,1975,,97233-5900,"MUC2, Portland"
,58.33,41.67,,,,,,842,B,,Vancouver,13.98,,,,45.6604610,,-122.6352380,0,2,48,,,Not Disclosed,62400,,Garden,Walnut Grove,900,800,1972,,98661-2339,
20.00,80.00,,,,"Air Conditioning, Courtyard, Laundry Facilities",1.45,1261,870,C,,Portland,0.68,"Air Conditioning, Courtyard, Laundry Facilities",,1.9129,45.5193746,,-122.5496201,0,2,40,650,,Not Disclosed,34268,,Low-Rise,Gateway,,925,1974,,97216-3309,R1
,100.00,,,,,1.56,1250,800,C,,Portland,9.86,,,0.958058,45.5052431,,-122.5201975,0,2,26,,,Not Disclosed,22784,,Low-Rise,Gateway,,800,1971,,97233-2053,N/Av
100.00,,,,,"Fitness Center, Laundry Facilities, Grill",,,670,B,,Portland,2.07,"Fitness Center, Laundry Facilities, Grill",,1.55,45.4998521,,-122.7661988,0,3,31,670,,Not Disclosed,31000,,Low-Rise,Cedar Hills,,,1976,,97225-3958,R-24
,,,,,,,,,B,,Portland,0.17,,,1.39899,45.4681962,,-122.5692721,0,2,33,,,Not Disclosed,22108,,Low-Rise,Lents,,,1978,,97266-5561,
,100.00,,,,,1.09,1196,1100,C,,Portland,0.9,,,2.15,45.4375001,,-122.7793438,0,2,25,,,Not Disclosed,70000,,Garden,Downtown Tigard,,1100,1978,,97223-5372,R-12
,100.00,,,,,,,,C,,Mcminnville,,,,1.61,45.2263440,,-123.1793858,0,2,28,,,Not Disclosed,29588,,Low-Rise,Yamhill County,,,1977,,97128-2754,R4
