% 1-Bed,% 2-Bed,% 3-Bed,% 4-Bed,% Studios,Amenities,Avg Effective/SF,Avg Effective/Unit,Avg Unit SF,Building Class,Ceiling Ht,City,Closest Transit Stop Dist (mi),Features,Four Bedroom Avg SF,Land Area (AC),Latitude,LEED Certified,Longitude,Number Of Elevators,Number Of Stories,Number Of Units,One Bedroom Avg SF,Parking Ratio,Rent/SF/Yr,RBA,Studio Avg SF,Style,Submarket Name,Three Bedroom Avg SF,Two Bedroom Avg SF,Year Built,Year Renovated,Zip,Zoning
96.08,,,,3.92,"Air Conditioning, Controlled Access, Property Manager on Site, Bicycle Storage, Elevator, Pet Washing Station, Key Fob Entry",2.58,1380,534,A,,Portland,7.76,"Air Conditioning, Controlled Access, Property Manager on Site, Bicycle Storage, Elevator, Pet Washing Station, Key Fob Entry",,0.2013,45.5169985,,-122.6459098,0,4,51,541,1.08,Not Disclosed,38417,372,Mid-Rise,Buckman,,,2015,,97214,CS
55.00,,,,45.00,"Air Conditioning, Clubhouse, Property Manager on Site, Pet Play Area, Recycling, Wi-Fi, Storage Space, Community-Wide WiFi, Elevator, Online Services, Smoke Free, Wheelchair Accessible (Rooms)",2.09,1199,573,B,,Portland,0.08,"Air Conditioning, Clubhouse, Property Manager on Site, Pet Play Area, Recycling, Wi-Fi, Storage Space, Community-Wide WiFi, Elevator, Online Services, Smoke Free, Wheelchair Accessible (Rooms)",,0.23,45.5310300,,-122.6643600,0,6,60,662,0.27,Not Disclosed,36360,465,Mid-Rise,Lloyd District,,,2012,,97232,CX
85.95,9.19,,,4.86,"24 Hour Access, Air Conditioning, Courtyard, Fitness Center, Grill, Pet Washing Station",2.32,1537,662,A,,Portland,0.1,"24 Hour Access, Air Conditioning, Courtyard, Fitness Center, Grill, Pet Washing Station",,1.03,45.5308660,,-122.6622430,3,6,185,623,0.25,Not Disclosed,160000,593,Mid-Rise,Lloyd District,,1064,2015,,97232-2041,
54.55,39.04,,,6.42,"Air Conditioning, Business Center, Controlled Access, Clubhouse, Fitness Center, Pool, Property Manager on Site, Spa, Gameroom, Media Center/Movie Theatre, Package Service, Recycling, Wi-Fi, Roof Terrace, Storage Space, Bicycle Storage, Car Charging Station, Elevator, Lounge, Maintenance on site, Multi Use Room, Pet Washing Station, Sundeck, Grill, Double Pane Windows, Island Kitchen, Loft Layout, Vinyl Flooring",2.43,2102,864,A,,Tigard,1.73,"Air Conditioning, Business Center, Controlled Access, Clubhouse, Fitness Center, Pool, Property Manager on Site, Spa, Gameroom, Media Center/Movie Theatre, Package Service, Recycling, Wi-Fi, Roof Terrace, Storage Space, Bicycle Storage, Car Charging Station, Elevator, Lounge, Maintenance on site, Multi Use Room, Pet Washing Station, Sundeck, Grill, Double Pane Windows, Island Kitchen, Loft Layout, Vinyl Flooring",,11.2,45.4437877,,-122.7705258,3,5,187,726,,Not Disclosed,200000,455,Mid-Rise,Metzger,,1124,2019,,97223-6578,MUR-1
28.80,66.40,4.80,,,"24 Hour Access, Air Conditioning, Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site, Tenant Controlled HVAC, Grill, Media Center/Movie Theatre, Package Service, Recycling, Renters Insurance Program, Walking/Biking Trails, Storage Space, Bicycle Storage, Hearing Impaired Accessible, Lounge, Maintenance on site, Multi Use Room, Online Services, Vision Impaired Accessible, Handrails, Patio, Recreation Room, Trash Compactor, Vinyl Flooring, Warming Drawer, Wheelchair Accessible (Rooms), Window Coverings, Individual Locking Bedrooms, Private Bathroom",1.88,1835,977,A,,Vancouver,8.12,"24 Hour Access, Air Conditioning, Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site, Tenant Controlled HVAC, Grill, Media Center/Movie Theatre, Package Service, Recycling, Renters Insurance Program, Walking/Biking Trails, Storage Space, Bicycle Storage, Hearing Impaired Accessible, Lounge, Maintenance on site, Multi Use Room, Online Services, Vision Impaired Accessible, Handrails, Patio, Recreation Room, Trash Compactor, Vinyl Flooring, Warming Drawer, Wheelchair Accessible (Rooms), Window Coverings, Individual Locking Bedrooms, Private Bathroom",,22.4617,45.6195087,,-122.5269926,0,4,250,684,,Not Disclosed,244392,,Mid-Rise,Fircrest,1262,1084,2019,,98684,
33.16,58.03,8.81,,,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site, Package Service, Storage Space, Maintenance on site, Sundeck, Freezer, Patio, Window Coverings",1.99,1964,986,A,,Hillsboro,0.64,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site, Package Service, Storage Space, Maintenance on site, Sundeck, Freezer, Patio, Window Coverings",,2.39,45.5277480,,-122.8958110,0,3,193,698,1.25,Not Disclosed,240000,,Garden,Sommerset West-Elmonica South,1351,1095,2012,,97006,SCR-MD
,92.59,3.70,0.037000000000000005,,,,1928,,A,,Sherwood,4.54,,,1.2,45.3572464,,-122.8390017,0,2,25,,,Not Disclosed,50000,,Garden,Sherwood/Tualatin North,,,2019,,97140-9616,
76.52,13.04,,,10.43,"Clubhouse, Courtyard, Fitness Center, Pool, Grill, Wi-Fi, Lounge, Sundeck",2.63,1936,736,B,,Hillsboro,0.13,"Clubhouse, Courtyard, Fitness Center, Pool, Grill, Wi-Fi, Lounge, Sundeck",,4.875,45.5307823,,-122.9176391,0,6,230,722,,Not Disclosed,210000,464,Mid-Rise,Orenco Station,,1038,2016,,97124,SCC-SC
72.58,17.74,,,9.68,"24 Hour Access, Clubhouse, Courtyard, Fitness Center, Breakfast/Coffee Concierge",2.61,1952,748,A,,Hillsboro,0.09,"24 Hour Access, Clubhouse, Courtyard, Fitness Center, Breakfast/Coffee Concierge",,0.75,45.5310345,,-122.9163620,0,5,124,663,1.06,Not Disclosed,110289,613,Mid-Rise,Orenco Station,,1172,2015,,97124,SCC-SC
77.94,21.71,,,0.36,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Property Manager on Site, Dry Cleaning Service, Gameroom, Grill, Maid Service, Package Service, Roof Terrace, Elevator, Lounge, Maintenance on site, Pet Washing Station, Sundeck, Wheelchair Accessible (Rooms)",2.89,2386,824,A,,Portland,0.12,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Property Manager on Site, Dry Cleaning Service, Gameroom, Grill, Maid Service, Package Service, Roof Terrace, Elevator, Lounge, Maintenance on site, Pet Washing Station, Sundeck, Wheelchair Accessible (Rooms)",,0.92,45.5326910,LEED Interiors - Gold,-122.6827610,4,16,281,753,,Not Disclosed,262062,608,Hi-Rise,Pearl,,1088,2015,,97209,
57.35,7.35,,,35.29,"Air Conditioning, Controlled Access, Property Manager on Site, Grill, Recycling, Wi-Fi, Lounge, Maintenance on site, Public Transportation",2.95,1575,533,A,,Portland,0.09,"Air Conditioning, Controlled Access, Property Manager on Site, Grill, Recycling, Wi-Fi, Lounge, Maintenance on site, Public Transportation",,0.25,45.5320005,,-122.6862482,1,7,68,591,0.00,Not Disclosed,54400,401,Mid-Rise,Pearl,,719,2019,,97209,CS
,,,,100.00,"Air Conditioning, Clubhouse, Fitness Center, Grill, Bicycle Storage, Community-Wide WiFi, Elevator",2.97,1187,398,A,,Portland,0.19,"Air Conditioning, Clubhouse, Fitness Center, Grill, Bicycle Storage, Community-Wide WiFi, Elevator",,0.23,45.5322807,,-122.6918932,2,6,123,,,Not Disclosed,40604,399,Mid-Rise,Uptown Portland,,,2016,,97209-1618,EX
37.93,39.08,17.24,,5.75,"Air Conditioning, Controlled Access, Courtyard, Fitness Center, Gated, Grill, Roof Terrace, Bicycle Storage, Elevator, Maintenance on site, Public Transportation",1.73,1536,889,B,,Forest Grove,33.54,"Air Conditioning, Controlled Access, Courtyard, Fitness Center, Gated, Grill, Roof Terrace, Bicycle Storage, Elevator, Maintenance on site, Public Transportation",,0.2994,45.5199878,,-123.1146621,1,4,87,681,,Not Disclosed,78000,847,Mid-Rise,Outlying Washington County,1194,963,2018,,97116-2323,TCT
25.00,43.75,12.50,,18.75,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Playground, Pool, Basketball Court",2.05,1800,878,B,,Forest Grove,31.81,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Playground, Pool, Basketball Court",,7.25,45.5192140,,-123.0808391,0,1,192,728,,Not Disclosed,96632,547,Garden,Outlying Washington County,1204,1012,2018,,97116-2224,C
33.33,56.67,10.00,,,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Playground, Pool, Basketball Court, Sundeck, Freezer, Patio, Porch",2.13,2077,977,B,,Tualatin,2.7,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Playground, Pool, Basketball Court, Sundeck, Freezer, Patio, Porch",,8.99,45.3909685,,-122.8044027,0,3,180,761,4.35,Not Disclosed,180000,,Garden,Sherwood/Tualatin North,1237,1058,2017,,97062-6954,RH
45.45,18.18,,,36.36,"Air Conditioning, Controlled Access, Media Center/Movie Theatre, Bicycle Storage, Lounge, Multi Use Room, Pet Washing Station, Public Transportation",2.43,1554,639,A,,Portland,,"Air Conditioning, Controlled Access, Media Center/Movie Theatre, Bicycle Storage, Lounge, Multi Use Room, Pet Washing Station, Public Transportation",,0.254,45.4898050,,-122.6507944,0,4,44,636,,Not Disclosed,50000,498,Mid-Rise,Brooklyn,,932,2019,,97202-4833,CG
76.81,17.39,5.07,,0.72,"Air Conditioning, Fitness Center, Grill, Roof Terrace, Bicycle Storage, Lounge",2.59,1776,639,B,,Portland,0.11,"Air Conditioning, Fitness Center, Grill, Roof Terrace, Bicycle Storage, Lounge",,0.46,45.5232300,,-122.6795900,0,7,138,555,0.00,Not Disclosed,128499,515,Mid-Rise,Pearl,,1018,2022,,97209-3399,CXD
57.14,34.92,,,7.94,"Controlled Access, Fitness Center, Property Manager on Site, Grill, Maintenance on site",2.53,2389,945,A,,Vancouver,11.69,"Controlled Access, Fitness Center, Property Manager on Site, Grill, Maintenance on site",,1.1508,45.6240346,,-122.6789987,2,6,63,775,,Not Disclosed,84748,589,Mid-Rise,Vancouver Waterfront,,1304,2018,,98660-3604,CC
,,,,100.00,"Air Conditioning, Laundry Facilities, Property Manager on Site, Gameroom, Laundry Service, On-Site Retail, Bicycle Storage",4.29,1215,283,B,,Portland,0.13,"Air Conditioning, Laundry Facilities, Property Manager on Site, Gameroom, Laundry Service, On-Site Retail, Bicycle Storage",,0.4591,45.5326862,,-122.6860394,3,4,152,,3.40,Not Disclosed,58769,283,Mid-Rise,Pearl,,,2014,,97209,EX
,,,,100.00,Air Conditioning,,,,B,,Portland,0.13,Air Conditioning,,0.456248,45.5326213,,-122.6860290,0,4,150,,,Not Disclosed,52473,,Mid-Rise,Pearl,,,2012,,97209-3385,EX
36.67,12.22,,,51.11,"Air Conditioning, Controlled Access, Clubhouse, Laundry Facilities, Property Manager on Site, Dry Cleaning Service, Package Service, Storage Space, Bicycle Storage, Elevator, Lounge, Maintenance on site, Dining Room, Window Coverings",2.81,1570,559,B,,Portland,0.21,"Air Conditioning, Controlled Access, Clubhouse, Laundry Facilities, Property Manager on Site, Dry Cleaning Service, Package Service, Storage Space, Bicycle Storage, Elevator, Lounge, Maintenance on site, Dining Room, Window Coverings",,0.3444,45.5325940,,-122.6921770,0,6,90,601,0.78,Not Disclosed,74000,456,Mid-Rise,Uptown Portland,,865,2012,,97209-1693,EX
81.63,8.16,,,10.20,"Property Manager on Site, Recycling, Bicycle Storage, Community-Wide WiFi, Online Services, Vinyl Flooring",2.81,1680,597,A,,Portland,0.17,"Property Manager on Site, Recycling, Bicycle Storage, Community-Wide WiFi, Online Services, Vinyl Flooring",,0.23,45.5325360,,-122.6929000,1,5,49,586,,Not Disclosed,40503,508,Mid-Rise,Uptown Portland,,818,2015,,97209-1672,EX
27.27,38.18,,,34.55,"Air Conditioning, Courtyard, Fitness Center, Picnic Area, Property Manager on Site, Gated, Breakfast/Coffee Concierge, Grill, Recycling, Bicycle Storage, Car Charging Station, Sundeck, Smoke Free, Wheelchair Accessible (Rooms)",2.55,1588,616,B,,Portland,11.6,"Air Conditioning, Courtyard, Fitness Center, Picnic Area, Property Manager on Site, Gated, Breakfast/Coffee Concierge, Grill, Recycling, Bicycle Storage, Car Charging Station, Sundeck, Smoke Free, Wheelchair Accessible (Rooms)",,,45.5895188,,-122.7561375,3,4,165,534,,Not Disclosed,110692,544,Mid-Rise,Cathedral Park,,731,2015,,97203-4842,
36.90,45.24,17.86,,,"24 Hour Access, Air Conditioning, Fitness Center, Property Manager on Site, Tenant Controlled HVAC, Grill, Lounge, Maintenance on site, Grill, Freezer",2.04,1938,947,B,,Gresham,11.4,"24 Hour Access, Air Conditioning, Fitness Center, Property Manager on Site, Tenant Controlled HVAC, Grill, Lounge, Maintenance on site, Grill, Freezer",,2.81,45.4975401,,-122.4527632,0,3,84,638,,Not Disclosed,80000,,Garden,Gresham-Northwest,1313,1056,2022,,97030-6832,CMU
25.00,50.00,25.00,,,"Air Conditioning, Playground, Pet Play Area, Patio",1.65,1580,960,B,,Gresham,13.14,"Air Conditioning, Playground, Pet Play Area, Patio",,1.0018,45.4919001,,-122.3980463,0,3,24,718,0.83,Not Disclosed,28890,,Low-Rise,Powell Valley,1210,955,2017,,97080-1620,MDR-24
48.39,25.81,,,25.81,"Air Conditioning, Controlled Access, Fitness Center, Laundry Facilities, Property Manager on Site, Package Service, Storage Space, Elevator, Maintenance on site, Dining Room, Window Coverings",2.41,1617,671,A,,Portland,0.06,"Air Conditioning, Controlled Access, Fitness Center, Laundry Facilities, Property Manager on Site, Package Service, Storage Space, Elevator, Maintenance on site, Dining Room, Window Coverings",,1,45.5549990,,-122.6815810,2,6,155,636,0.50,Not Disclosed,141852,458,Mid-Rise,Humboldt,,950,2013,,97217-3249,EX
3.33,96.67,,,,"Air Conditioning, Double Pane Windows, Freezer, Instant Hot Water, Vinyl Flooring",2.19,1884,862,B,,Hillsboro,0.2,"Air Conditioning, Double Pane Windows, Freezer, Instant Hot Water, Vinyl Flooring",,0.94,45.5237427,,-122.8921564,0,3,30,862,,Not Disclosed,30000,,Low-Rise,Sommerset West-Elmonica South,,862,2019,,97006-1501,SCR-HD
80.27,19.73,,,,"24 Hour Access, Air Conditioning, Fitness Center, Laundry Facilities, Energy Star Labeled, Gameroom, Roof Terrace, Elevator, Lounge, Maintenance on site, Public Transportation",2.37,2039,861,B,,Portland,0.23,"24 Hour Access, Air Conditioning, Fitness Center, Laundry Facilities, Energy Star Labeled, Gameroom, Roof Terrace, Elevator, Lounge, Maintenance on site, Public Transportation",,0.94,45.5340450,,-122.6860953,2,6,147,810,,Not Disclosed,239208,,Mid-Rise,Pearl,,1075,2019,,97209-2522,EX
48.86,14.77,,,36.36,"Air Conditioning, Business Center, Clubhouse, Playground, Bicycle Storage, Elevator",3.00,1873,624,B,,Portland,0.22,"Air Conditioning, Business Center, Clubhouse, Playground, Bicycle Storage, Elevator",,0.4,45.5336936,,-122.6904150,1,6,88,624,0.55,Not Disclosed,84845,484,Mid-Rise,Uptown Portland,,974,2018,,97209-1898,IG1
40.36,19.88,5.42,,34.34,"Air Conditioning, Controlled Access, Clubhouse, Courtyard, Fitness Center, Picnic Area, Property Manager on Site, Disposal Chutes, Dry Cleaning Service, Gameroom, Grill, On-Site Retail, Package Service, Recycling, Bicycle Storage, Car Charging Station, Elevator, Lounge, Maintenance on site, Multi Use Room, Online Services, Pet Washing Station, Built-In Bookshelves, Freezer, Island Kitchen, Pantry, Patio, Smoke Free, Vinyl Flooring",3.04,1980,650,A,,Portland,0.14,"Air Conditioning, Controlled Access, Clubhouse, Courtyard, Fitness Center, Picnic Area, Property Manager on Site, Disposal Chutes, Dry Cleaning Service, Gameroom, Grill, On-Site Retail, Package Service, Recycling, Bicycle Storage, Car Charging Station, Elevator, Lounge, Maintenance on site, Multi Use Room, Online Services, Pet Washing Station, Built-In Bookshelves, Freezer, Island Kitchen, Pantry, Patio, Smoke Free, Vinyl Flooring",,1.23,45.5330330,,-122.6952580,2,6,166,562,,Not Disclosed,130000,401,Mid-Rise,Uptown Portland,1549,1018,2017,,97210-2622,IG1
75.00,25.00,,,,"Air Conditioning, Courtyard, Breakfast/Coffee Concierge, Grill, Yard, Bicycle Storage, Pet Washing Station, Den, Wheelchair Accessible (Rooms)",2.76,2112,765,A,,Portland,0.3,"Air Conditioning, Courtyard, Breakfast/Coffee Concierge, Grill, Yard, Bicycle Storage, Pet Washing Station, Den, Wheelchair Accessible (Rooms)",,0.59,45.5340090,LEED Interiors - Platinum,-122.6922760,0,3,40,730,0.27,Not Disclosed,41169,,Low-Rise,Uptown Portland,,870,2013,,97209-1715,IG1
56.07,16.18,,,27.75,"24 Hour Access, Air Conditioning, Business Center, Controlled Access, Courtyard, Fitness Center, Property Manager on Site, Package Service, Smoke Free, Roof Terrace, Storage Space, Bicycle Storage, Car Charging Station, Community-Wide WiFi, Elevator, Lounge, Online Services, Pet Care, Pet Washing Station, Freezer, Island Kitchen, Patio, Public Transportation, Key Fob Entry",3.60,2359,655,A,,Portland,0.23,"24 Hour Access, Air Conditioning, Business Center, Controlled Access, Courtyard, Fitness Center, Property Manager on Site, Package Service, Smoke Free, Roof Terrace, Storage Space, Bicycle Storage, Car Charging Station, Community-Wide WiFi, Elevator, Lounge, Online Services, Pet Care, Pet Washing Station, Freezer, Island Kitchen, Patio, Public Transportation, Key Fob Entry",,0.85,45.5338775,,-122.6972069,2,6,173,657,,Not Disclosed,183386,476,Mid-Rise,Uptown Portland,,956,2020,,97210,Exd
31.11,22.22,,,46.67,"24 Hour Access, Air Conditioning, Controlled Access, Tenant Controlled HVAC, Disposal Chutes, Package Service, Storage Space, Bicycle Storage, Elevator, Garden, Loft Layout, Window Coverings, Public Transportation",2.59,1946,752,A,,Portland,0.27,"24 Hour Access, Air Conditioning, Controlled Access, Tenant Controlled HVAC, Disposal Chutes, Package Service, Storage Space, Bicycle Storage, Elevator, Garden, Loft Layout, Window Coverings, Public Transportation",,0.3091,45.5338562,,-122.6995338,1,4,40,675,,Not Disclosed,41000,660,Mid-Rise,Uptown Portland,,1044,2018,,97210-2633,CM
83.33,14.44,0.74,,1.48,"Air Conditioning, Courtyard, Waterfront, On-Site Retail, Elevator, Patio, Wheelchair Accessible (Rooms), Window Coverings",2.67,1973,738,B,,Portland,0.14,"Air Conditioning, Courtyard, Waterfront, On-Site Retail, Elevator, Patio, Wheelchair Accessible (Rooms), Window Coverings",,1.67,45.4960618,,-122.6690626,3,5,270,692,1.20,Not Disclosed,207056,581,Mid-Rise,South Waterfront,1474,989,2017,,97239-4560,CX
41.30,46.01,1.09,,11.59,"Air Conditioning, Clubhouse, Fitness Center, Media Center/Movie Theatre, Package Service, Wi-Fi, Roof Terrace, Bicycle Storage, Conference Rooms, Elevator, Lounge, Maintenance on site, Pet Washing Station, Patio",2.14,1926,901,A,,Hillsboro,0.81,"Air Conditioning, Clubhouse, Fitness Center, Media Center/Movie Theatre, Package Service, Wi-Fi, Roof Terrace, Bicycle Storage, Conference Rooms, Elevator, Lounge, Maintenance on site, Pet Washing Station, Patio",,5,45.5313409,,-122.8847783,4,3,276,751,,Not Disclosed,352000,545,Garden,Sommerset West-Elmonica South,1392,1115,2018,,97006-2202,UC-MU
,63.64,36.36,,,"Air Conditioning, Playground, Property Manager on Site, Car Charging Station, Maintenance on site",1.89,2162,1142,A,,Portland,5.85,"Air Conditioning, Playground, Property Manager on Site, Car Charging Station, Maintenance on site",,2.9222,45.5449977,,-122.5118608,0,3,55,,,Not Disclosed,16908,,Garden,Argay,1160,1131,2019,,97230-3747,R3
61.63,38.37,,,,"24 Hour Access, Air Conditioning, Clubhouse, Courtyard, Fitness Center, Property Manager on Site, Energy Star Labeled, Package Service, Lounge, Maintenance on site, Deck, Freezer, Patio",1.97,1507,766,B,,Ridgefield,22.66,"24 Hour Access, Air Conditioning, Clubhouse, Courtyard, Fitness Center, Property Manager on Site, Energy Star Labeled, Package Service, Lounge, Maintenance on site, Deck, Freezer, Patio",,13.61,45.8117867,,-122.7017732,0,3,171,676,,Not Disclosed,100000,,Garden,Outlying Clark  County,,911,2020,,98642-7759,CCB
43.10,6.03,,,50.86,"Air Conditioning, Controlled Access, Clubhouse, Courtyard, Fitness Center, Picnic Area, Gated, Disposal Chutes, Furnished Units Available, Gameroom, Grill, On-Site Retail, Package Service, Pet Play Area, Planned Social Activities, Recycling, Renters Insurance Program, Smoke Free, Bicycle Storage, Community-Wide WiFi, Elevator, Lounge, Multi Use Room, Pet Washing Station, Vision Impaired Accessible, Grill, Dining Room, Double Pane Windows, Framed Mirrors, Freezer, Island Kitchen, Linen Closet, Pantry, Patio, Vinyl Flooring, Wheelchair Accessible (Rooms), Window Coverings, Key Fob Entry",2.98,1760,591,A,,Portland,8.83,"Air Conditioning, Controlled Access, Clubhouse, Courtyard, Fitness Center, Picnic Area, Gated, Disposal Chutes, Furnished Units Available, Gameroom, Grill, On-Site Retail, Package Service, Pet Play Area, Planned Social Activities, Recycling, Renters Insurance Program, Smoke Free, Bicycle Storage, Community-Wide WiFi, Elevator, Lounge, Multi Use Room, Pet Washing Station, Vision Impaired Accessible, Grill, Dining Room, Double Pane Windows, Framed Mirrors, Freezer, Island Kitchen, Linen Closet, Pantry, Patio, Vinyl Flooring, Wheelchair Accessible (Rooms), Window Coverings, Key Fob Entry",,1.31,45.4726852,,-122.6490305,2,4,232,658,,Not Disclosed,185600,491,Mid-Rise,Sellwood-Moreland,,968,2019,,97202,CS
41.67,16.67,,,41.67,Air Conditioning,2.60,1259,483,A,,Portland,11.24,Air Conditioning,,,45.5931218,,-122.7567178,0,3,24,500,,Not Disclosed,11160,380,Low-Rise,St Johns,,700,2020,,97203-3040,
64.29,12.64,,,23.08,"Air Conditioning, Fitness Center, Grill, On-Site Retail, Package Service, Roof Terrace, Bicycle Storage, Conference Rooms, Lounge, Freezer, Public Transportation",3.08,1978,643,B,,Portland,0.09,"Air Conditioning, Fitness Center, Grill, On-Site Retail, Package Service, Roof Terrace, Bicycle Storage, Conference Rooms, Lounge, Freezer, Public Transportation",,0.59,45.5202279,,-122.6907551,0,7,182,637,,Not Disclosed,120000,465,Mid-Rise,Goose Hollow,,1000,2021,,97205-1725,
39.29,60.71,,,,"Business Center, Clubhouse, Fitness Center, Pool, Deck, Patio",2.11,1820,864,A,,Vancouver,15.49,"Business Center, Clubhouse, Fitness Center, Pool, Deck, Patio",,6.48,45.7230337,,-122.6362171,0,3,168,684,1.75,Not Disclosed,145266,,Garden,Pleasant Valley Vancouver,,980,2021,,98686-1627,OR30
34.78,47.83,8.70,,8.70,"Air Conditioning, Clubhouse, Fitness Center, Pool, Tennis Court, Basketball Court, Maintenance on site",2.01,1785,887,A,,Sandy,24.71,"Air Conditioning, Clubhouse, Fitness Center, Pool, Tennis Court, Basketball Court, Maintenance on site",,5.68,45.3924869,,-122.2717394,0,3,138,736,,Not Disclosed,6417,553,Garden,Outlying Clackamas County,1205,999,2019,,97055-8335,R3
31.43,56.62,,,11.95,"24 Hour Access, Air Conditioning, Business Center, Controlled Access, Fitness Center, Property Manager on Site, Gameroom, Grill, On-Site Retail, Package Service, Roof Terrace, Bicycle Storage, Car Charging Station, Community-Wide WiFi, Elevator, Maintenance on site, Online Services, Pet Care, Freezer, Patio, Public Transportation, Key Fob Entry",3.42,2845,832,A,,Portland,0.33,"24 Hour Access, Air Conditioning, Business Center, Controlled Access, Fitness Center, Property Manager on Site, Gameroom, Grill, On-Site Retail, Package Service, Roof Terrace, Bicycle Storage, Car Charging Station, Community-Wide WiFi, Elevator, Maintenance on site, Online Services, Pet Care, Freezer, Patio, Public Transportation, Key Fob Entry",,,45.5352535,,-122.6951982,5,14,385,733,,Not Disclosed,405000,435,Mid-Rise,Uptown Portland,,972,2018,,97210-2509,CM3dm (MU-U)
73.74,8.38,,,17.88,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Package Service, Storage Space, Elevator, Maintenance on site, Wheelchair Accessible (Rooms), Window Coverings",2.62,1804,687,A,,Portland,0.32,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Package Service, Storage Space, Elevator, Maintenance on site, Wheelchair Accessible (Rooms), Window Coverings",,1.17,45.5346050,LEED Interiors - Platinum,-122.6979740,3,4,179,667,0.35,Not Disclosed,142000,608,Mid-Rise,Uptown Portland,,1033,2012,,97210-2512,CS
17.65,11.76,,,70.59,"Air Conditioning, Controlled Access, On-Site Retail, Smoke Free, Bicycle Storage, Elevator, Smoke Free",2.72,1626,597,A,,Portland,0.33,"Air Conditioning, Controlled Access, On-Site Retail, Smoke Free, Bicycle Storage, Elevator, Smoke Free",,0.3906,45.5349924,,-122.6991960,0,4,51,734,0.37,Not Disclosed,30234,517,Mid-Rise,Uptown Portland,,872,2018,,97210-2386,CS
25.00,40.00,35.00,,,"Air Conditioning, Clubhouse, Fitness Center, Property Manager on Site, Maintenance on site, Dock, Freezer, Patio, Recreation Room, Window Coverings",1.69,1697,1002,B,,Beaverton,3.47,"Air Conditioning, Clubhouse, Fitness Center, Property Manager on Site, Maintenance on site, Dock, Freezer, Patio, Recreation Room, Window Coverings",,1.68,45.4332346,,-122.8358292,0,3,100,703,,Not Disclosed,84077,,Garden,Neighbors Southwest,1255,967,2018,,97007-9356,TC-HDR
43.68,48.28,8.05,,,"Air Conditioning, Clubhouse, Fitness Center, Spa, Gated, Built-In Bookshelves, Dining Room, Patio, Vinyl Flooring",2.13,1880,880,A,,Canby,9.91,"Air Conditioning, Clubhouse, Fitness Center, Spa, Gated, Built-In Bookshelves, Dining Room, Patio, Vinyl Flooring",,,45.2644789,,-122.6746086,0,2,174,641,,Not Disclosed,175000,,Garden,Outlying Clackamas County,1306,1027,2017,,97013,
23.00,77.00,,,,"Air Conditioning, Clubhouse, Fitness Center, Pool, Spa, Gated, Grill, Package Service, Smoke Free, Wi-Fi, Storage Space, Maintenance on site, Patio",2.03,1951,959,B,,Ridgefield,22.55,"Air Conditioning, Clubhouse, Fitness Center, Pool, Spa, Gated, Grill, Package Service, Smoke Free, Wi-Fi, Storage Space, Maintenance on site, Patio",,26.2,45.8145860,,-122.7067418,0,3,300,717,,Not Disclosed,220000,,Garden,Outlying Clark  County,,1032,2019,,98642-5490,RMD-16
15.00,75.00,,,10.00,"Air Conditioning, Storage Space, Bicycle Storage, Maintenance on site, Public Transportation",1.74,1593,915,B,,Portland,9.03,"Air Conditioning, Storage Space, Bicycle Storage, Maintenance on site, Public Transportation",,1.55,45.5627512,,-122.8566993,0,3,40,757,,Not Disclosed,36618,549,Low-Rise,Bethany,,996,2018,,97229-1708,R-24
84.78,8.70,,,6.52,"Air Conditioning, Clubhouse, Bicycle Storage, Elevator, Pet Washing Station, Public Transportation",2.14,1488,695,A,,Portland,7.38,"Air Conditioning, Clubhouse, Bicycle Storage, Elevator, Pet Washing Station, Public Transportation",,0.3728,45.5194593,,-122.6356948,1,3,46,684,,Not Disclosed,24458,495,Low-Rise,Kerns,,949,2017,,97214,CN1
9.30,62.79,2.33,,25.58,"Air Conditioning, Controlled Access, Laundry Facilities, Security System, Tenant Controlled HVAC, Bicycle Storage, Freezer, Linen Closet, Vinyl Flooring, Public Transportation, Walk To Campus",1.42,1129,781,B,,Portland,0.33,"Air Conditioning, Controlled Access, Laundry Facilities, Security System, Tenant Controlled HVAC, Bicycle Storage, Freezer, Linen Closet, Vinyl Flooring, Public Transportation, Walk To Campus",,0.7242,45.5192049,,-122.5084421,0,3,40,597,0.62,Not Disclosed,32128,435,Low-Rise,Glenfair,,941,2018,,97233,RH
